node	x	y	z
7963	739982.081998	4777485.272186	0.000000
7964	740060.047504	4777519.720681	0.000000
7965	740146.147558	4777571.603547	0.000000
7967	740212.113825	4777612.914581	0.000000
7968	740242.390397	4777618.363078	0.000000
7978	739162.358814	4777918.291129	0.000000
7981	739267.271052	4778225.276012	0.000000
7982	739258.630646	4778192.269451	0.000000
8013	736626.949818	4777849.756796	0.000000
8014	736671.678484	4777836.643674	0.000000
8015	736750.208276	4777812.418158	0.000000
8016	736893.038073	4777768.434283	0.000000
8017	736926.833256	4777755.865588	0.000000
8018	734908.211504	4777949.716549	0.000000
8019	734922.076258	4778012.061809	0.000000
8020	735064.300208	4778090.131323	0.000000
8021	735071.606532	4778117.758925	0.000000
8025	734502.813554	4777145.815119	0.000000
8028	734443.846696	4777005.442320	0.000000
8030	734409.991325	4776927.444762	0.000000
8034	735177.699808	4777676.205886	0.000000
8036	735366.970212	4777737.091410	0.000000
8037	735246.774269	4777717.596379	0.000000
8038	735251.418292	4777684.065407	0.000000
8041	736607.886656	4777616.132230	0.000000
8042	736663.282855	4777574.089700	0.000000
8043	736722.086205	4777532.010251	0.000000
8044	736758.539820	4777507.190458	0.000000
8045	736833.633261	4777458.661482	0.000000
8046	737223.998667	4777333.823409	0.000000
8047	737136.493118	4777491.932440	0.000000
8049	737503.079888	4777545.106556	0.000000
8050	737501.447311	4777603.638345	0.000000
8051	737501.605361	4777658.474151	0.000000
8056	737678.405352	4777423.700324	0.000000
8057	737678.975061	4777468.331732	0.000000
8058	737680.691301	4777521.431733	0.000000
8059	737683.150190	4777571.688806	0.000000
8062	737675.554267	4777662.181483	0.000000
8066	737675.408326	4777834.529145	0.000000
8069	737591.704275	4777943.016644	0.000000
8081	737124.430578	4779639.396615	0.000000
8082	737160.914508	4779673.325027	0.000000
8083	737171.989318	4779677.791566	0.000000
8085	737266.031567	4779626.915218	0.000000
8086	737286.317864	4779616.402400	0.000000
8087	737360.670701	4779612.466224	0.000000
8088	737417.690807	4779611.173500	0.000000
8090	737531.295378	4779643.500804	0.000000
8096	737813.381696	4779766.976374	0.000000
8099	737845.507539	4779774.947981	0.000000
8101	737899.947571	4779791.772055	0.000000
8102	737928.535437	4779823.383076	0.000000
8103	737932.454754	4779836.140768	0.000000
8104	737942.990768	4779871.858136	0.000000
8106	737955.864248	4779922.946678	0.000000
8107	737962.804796	4779931.973703	0.000000
8109	737990.291458	4779946.600277	0.000000
8111	738010.896428	4779977.310043	0.000000
8112	738016.826360	4780035.050238	0.000000
8116	738024.044967	4779744.413264	0.000000
8117	738116.555561	4779683.731643	0.000000
8118	738119.447710	4779667.164443	0.000000
8119	738143.542965	4779458.557639	0.000000
8120	738229.618964	4779413.631147	0.000000
8123	738429.999480	4779415.083165	0.000000
8125	737303.412513	4779385.923170	0.000000
8126	737246.681690	4779338.412389	0.000000
8127	737204.667578	4779306.081286	0.000000
8130	737196.277281	4780218.935040	0.000000
8131	736780.219155	4781488.455354	0.000000
8132	736670.138950	4781607.319265	0.000000
8133	736621.225075	4781655.322669	0.000000
8137	736619.278291	4781727.476076	0.000000
8138	736633.682698	4781777.047214	0.000000
8139	736647.935772	4781821.598247	0.000000
8141	736702.584031	4781995.384020	0.000000
8143	736455.357274	4781749.611050	0.000000
8144	736551.628456	4781696.191538	0.000000
8145	737948.404999	4780668.601325	0.000000
8146	737891.221293	4780724.213733	0.000000
8147	737869.393671	4780741.375882	0.000000
8148	737810.333688	4780784.769585	0.000000
8149	737692.425072	4780838.284778	0.000000
8151	737596.938566	4780883.521932	0.000000
8152	737528.319577	4780984.873108	0.000000
8153	737501.261691	4781030.408904	0.000000
8154	737470.618153	4781100.783156	0.000000
8156	737431.494267	4781247.164253	0.000000
8158	737374.395705	4781302.694390	0.000000
8159	737282.235487	4781326.801859	0.000000
8160	737249.532904	4781333.478978	0.000000
8161	737149.420422	4781365.494989	0.000000
8166	736843.489124	4781462.446481	0.000000
8167	737110.459628	4780587.582764	0.000000
8169	737152.129933	4780592.147596	0.000000
8170	737204.870590	4780609.674571	0.000000
8172	737251.102171	4780617.000915	0.000000
8173	737320.070148	4780605.349518	0.000000
8174	737365.888759	4780598.596010	0.000000
8175	737388.881204	4780602.411063	0.000000
8178	737613.982443	4780694.272026	0.000000
8180	737700.444160	4780675.073275	0.000000
8183	737809.498925	4780599.565515	0.000000
8184	737843.243164	4780606.081677	0.000000
8185	737896.877245	4780630.394957	0.000000
8186	737926.172171	4780652.612665	0.000000
8188	737980.347548	4780693.802932	0.000000
8189	737997.337110	4780714.890320	0.000000
8190	738031.510591	4780766.634934	0.000000
8193	738058.599782	4780890.787805	0.000000
8195	738077.699848	4780957.906775	0.000000
8196	738143.364273	4781048.805001	0.000000
8197	738149.254954	4781058.006885	0.000000
8199	738274.963075	4781260.881008	0.000000
8203	738548.481096	4781438.379832	0.000000
8207	738715.394150	4781887.220053	0.000000
8208	738697.895775	4781958.551061	0.000000
8209	738690.812380	4782001.969868	0.000000
8210	738706.776929	4782092.733252	0.000000
8211	738717.572506	4782117.786676	0.000000
8212	738741.465505	4782168.641539	0.000000
8213	738756.151940	4782199.736146	0.000000
8214	738765.300472	4782231.348147	0.000000
8220	738926.853868	4782151.963377	0.000000
8221	738959.725682	4782135.792976	0.000000
8222	738980.260732	4782128.518970	0.000000
8223	739104.690295	4782127.129770	0.000000
8224	739126.169391	4782155.550573	0.000000
8226	739135.043721	4782205.345560	0.000000
8227	739129.739910	4782252.718592	0.000000
8229	739107.852692	4782360.567747	0.000000
8230	739089.333611	4782450.421125	0.000000
8245	739388.043637	4782763.728189	0.000000
8248	739432.490218	4782765.125385	0.000000
8249	739323.722673	4782909.381531	0.000000
8251	739168.905774	4783087.825896	0.000000
8257	739273.194899	4782911.496244	0.000000
8258	736935.284857	4782026.788387	0.000000
8261	736916.231793	4782165.074760	0.000000
8262	737006.357542	4782154.836304	0.000000
8264	736768.034637	4782661.318413	0.000000
8266	736739.192633	4782418.498527	0.000000
8270	736805.525173	4782270.326142	0.000000
8271	737691.393577	4782375.469282	0.000000
8272	737687.570584	4782436.438136	0.000000
8273	737684.377737	4782505.468504	0.000000
8274	737681.474957	4782616.530126	0.000000
8276	737653.802315	4782727.560486	0.000000
8277	737604.265336	4782779.871763	0.000000
8278	737568.915331	4782862.779561	0.000000
8279	737543.300540	4782918.206088	0.000000
8280	736860.377951	4783120.500589	0.000000
8282	736991.402332	4783085.700548	0.000000
8283	737125.414795	4783155.542269	0.000000
8284	737233.049696	4783208.421325	0.000000
8289	737257.639012	4783214.505093	0.000000
8290	737476.103532	4783246.324305	0.000000
8291	737597.753612	4783294.705995	0.000000
8292	737710.412143	4783344.365882	0.000000
8293	737798.649969	4783384.500659	0.000000
8294	737864.616005	4783414.895350	0.000000
8295	738012.862855	4783463.214222	0.000000
8297	738017.982490	4783463.448962	0.000000
8299	738117.626658	4783462.722013	0.000000
8300	738294.279791	4783466.839967	0.000000
8307	739013.761007	4783228.799050	0.000000
8308	736876.459903	4783192.559272	0.000000
8312	737045.117097	4783160.205046	0.000000
8313	737101.591471	4783186.324871	0.000000
8314	737246.749762	4783258.336847	0.000000
8315	737283.250432	4783264.791674	0.000000
8316	737419.076875	4783282.718709	0.000000
8318	737550.625703	4783320.570068	0.000000
8322	737961.762303	4783499.077650	0.000000
8330	738379.895418	4783696.171088	0.000000
8333	738390.901997	4783776.452248	0.000000
8334	738401.439047	4783787.919089	0.000000
8340	738348.477027	4783753.337497	0.000000
8343	738377.812739	4783722.618694	0.000000
8344	738102.665337	4783690.385887	0.000000
8345	738103.872928	4783500.103173	0.000000
8346	737533.327475	4783741.789599	0.000000
8347	737541.870340	4783549.840414	0.000000
8348	737548.273315	4783390.030143	0.000000
8462	733423.898276	4776164.219901	0.000000
8464	735285.925702	4778509.860482	0.000000
8466	735428.402821	4778592.917779	0.000000
8467	735519.157566	4778644.156749	0.000000
8468	735581.399419	4778678.577064	0.000000
8473	735688.679807	4778740.586383	0.000000
8474	735820.194454	4778818.903422	0.000000
8479	735987.120422	4778908.935452	0.000000
8480	736017.748852	4778909.974357	0.000000
8481	736069.512044	4778891.286177	0.000000
8483	736110.043522	4778852.405462	0.000000
8484	736125.442316	4778828.754588	0.000000
8487	736134.390899	4778725.910396	0.000000
8488	735746.618712	4778945.185264	0.000000
8490	748382.832038	4798604.684476	0.000000
8492	748463.754597	4798713.706877	0.000000
8493	748424.920783	4798767.699336	0.000000
8496	748360.085630	4798850.520920	0.000000
8497	748280.680783	4798951.714869	0.000000
8501	748251.645707	4798988.195572	0.000000
8505	748246.959623	4799001.914242	0.000000
8506	748255.760089	4799027.938341	0.000000
8507	748299.209156	4799092.511978	0.000000
8509	748850.435069	4798944.843308	0.000000
8510	748902.333273	4798996.208178	0.000000
8513	749120.844665	4799271.127086	0.000000
8514	749316.524935	4799509.635937	0.000000
8515	749523.967911	4799815.536682	0.000000
8518	749750.355880	4800132.176212	0.000000
8520	749888.510631	4800262.649792	0.000000
8523	749972.794013	4800381.482715	0.000000
8524	749979.943671	4800422.718701	0.000000
8526	750037.678807	4800754.640107	0.000000
8528	750039.255748	4800994.524237	0.000000
8530	748247.812714	4798104.278362	0.000000
8533	748541.578789	4798461.884822	0.000000
8535	748475.809759	4798532.638025	0.000000
8538	748381.196041	4798601.232452	0.000000
8539	748659.661397	4798825.051257	0.000000
8540	748489.136517	4798519.659205	0.000000
8541	748525.927246	4798752.822856	0.000000
8542	748483.001272	4798729.972029	0.000000
8544	748280.700800	4798349.385440	0.000000
8545	748439.287127	4798746.962550	0.000000
8546	748291.456920	4798372.611914	0.000000
8551	748454.961277	4798552.035873	0.000000
8552	748383.881859	4798822.478531	0.000000
8553	748251.443052	4798037.828274	0.000000
8556	732902.730071	4775041.709853	0.000000
8558	733392.596494	4775645.526476	0.000000
8573	733393.210094	4775161.194142	0.000000
8574	733408.330820	4775147.957472	0.000000
8575	735145.948954	4778231.071787	0.000000
8576	734926.220015	4778280.967095	0.000000
8577	735198.474385	4778063.405294	0.000000
8578	735306.240604	4778039.550342	0.000000
8579	735326.772462	4778034.922181	0.000000
8580	735348.461480	4778030.044947	0.000000
8581	735378.832706	4778023.310562	0.000000
8582	735425.301889	4778012.740385	0.000000
8583	735439.217238	4778012.898734	0.000000
8591	740018.219809	4776574.187311	0.000000
8592	740112.937519	4776509.002645	0.000000
8593	739856.975484	4776679.709729	0.000000
8598	740319.505229	4777200.696241	0.000000
8599	740519.449715	4777503.471046	0.000000
8607	739678.215600	4777954.508238	0.000000
8612	740098.324194	4777973.045610	0.000000
8614	741472.133887	4776097.257037	0.000000
8617	741635.781275	4775950.399773	0.000000
8626	742285.990482	4776056.807279	0.000000
8628	742500.728398	4776125.546343	0.000000
8639	742731.445864	4776330.137619	0.000000
8645	737638.436998	4775463.617825	0.000000
8646	737612.372254	4775347.278317	0.000000
8648	737668.808021	4775381.080001	0.000000
8649	737703.603576	4775382.270526	0.000000
8651	737790.496051	4775381.585942	0.000000
8657	737772.277808	4775570.337941	0.000000
8658	737769.298095	4775649.249190	0.000000
8659	737766.357477	4775698.761855	0.000000
8660	737761.795459	4775738.922085	0.000000
8667	737735.769600	4775998.544495	0.000000
8668	736984.173430	4776201.383622	0.000000
8671	737835.737478	4778378.343250	0.000000
8672	737816.537649	4778357.135201	0.000000
8673	737784.263906	4778328.232082	0.000000
8675	737200.080720	4776338.778217	0.000000
8678	737275.676462	4776240.210723	0.000000
8679	737209.264924	4776283.467190	0.000000
8681	737137.275355	4776325.484987	0.000000
8685	737100.479744	4776257.310695	0.000000
8687	737084.143959	4776224.018116	0.000000
8690	737041.510646	4776233.721815	0.000000
8692	737956.702606	4776339.626271	0.000000
8693	737874.514584	4776302.732317	0.000000
8694	737875.267461	4776257.802348	0.000000
8695	737874.901561	4776229.056732	0.000000
8696	737859.063531	4776214.760418	0.000000
8699	737721.917774	4776216.570862	0.000000
8701	737646.613717	4776204.416141	0.000000
8710	742293.454948	4776235.427216	0.000000
8713	742738.430233	4776581.612137	0.000000
8722	742534.931567	4777031.038502	0.000000
8729	742405.441398	4777205.576884	0.000000
8750	735736.866556	4777642.031543	0.000000
8763	735749.328754	4776091.645455	0.000000
8765	735815.959218	4776177.722328	0.000000
8766	735989.389356	4776038.738788	0.000000
8789	737190.869423	4775569.459870	0.000000
8790	739380.727265	4776172.611941	0.000000
8791	739352.979323	4776131.150907	0.000000
8794	739291.466310	4776045.282635	0.000000
8795	739285.934669	4776038.516758	0.000000
8796	739195.412157	4775728.926614	0.000000
8799	739226.248612	4775714.718838	0.000000
8802	739294.790611	4775704.903328	0.000000
8803	739277.787490	4776029.657552	0.000000
8805	739233.841221	4775954.925673	0.000000
8806	739224.846853	4775936.996518	0.000000
8807	739208.238269	4775904.066671	0.000000
8808	739200.252508	4775888.508077	0.000000
8811	739189.654893	4775826.844656	0.000000
8815	739196.111813	4775751.724248	0.000000
8817	739489.945455	4776155.030997	0.000000
8821	739551.670750	4776120.893584	0.000000
8823	739740.871628	4776118.714793	0.000000
8824	739763.270292	4776125.240229	0.000000
8826	739848.042019	4776096.641761	0.000000
8827	739871.101810	4776082.986200	0.000000
8828	739783.375551	4776091.787409	0.000000
8832	739853.813678	4776049.085430	0.000000
8834	739864.312587	4775993.855972	0.000000
8835	739869.215825	4775957.322139	0.000000
8842	740088.056725	4775693.690662	0.000000
8843	740101.464984	4775661.893162	0.000000
8849	740135.932123	4775548.361805	0.000000
8850	740117.643292	4775413.957956	0.000000
8854	740068.244903	4775143.020283	0.000000
8855	740069.567936	4775130.901829	0.000000
8858	740068.681202	4775024.354382	0.000000
8861	740468.154075	4775606.916843	0.000000
8863	740452.504173	4775462.574558	0.000000
8864	740433.836828	4775394.774910	0.000000
8868	740277.960059	4775196.663895	0.000000
8870	740132.206586	4775127.413698	0.000000
8875	739055.472918	4776531.607025	0.000000
8881	739088.832201	4776701.829413	0.000000
8882	739161.719989	4776937.555111	0.000000
8883	738866.089278	4777264.303459	0.000000
8884	738073.258515	4778734.070817	0.000000
8885	739141.779092	4779176.533340	0.000000
8886	739279.110858	4779522.777508	0.000000
8888	739758.990029	4779956.781128	0.000000
8889	739783.825175	4780527.147243	0.000000
8890	740187.265459	4780317.257268	0.000000
8893	739323.068011	4780205.630857	0.000000
8894	739356.991447	4780237.436036	0.000000
8900	739500.386255	4780365.796916	0.000000
8906	740264.627026	4780311.991435	0.000000
8908	740437.531027	4780294.431594	0.000000
8909	740481.885335	4780285.078188	0.000000
8910	740554.612305	4780270.644760	0.000000
8911	740653.225730	4780263.654346	0.000000
8912	740667.284680	4780263.105968	0.000000
8913	740786.061488	4780266.726927	0.000000
8914	740863.100240	4780268.795561	0.000000
8915	741189.758911	4780277.967743	0.000000
8918	741268.795828	4780278.121264	0.000000
8919	741292.562698	4780275.949917	0.000000
8920	741375.403208	4780242.323338	0.000000
8921	741418.053031	4780231.036177	0.000000
8923	741598.176518	4780235.856866	0.000000
8924	741821.897912	4780241.941399	0.000000
8925	741933.937719	4780248.656864	0.000000
8926	742029.943221	4780257.639857	0.000000
8928	742258.361950	4780370.447884	0.000000
8936	741858.117731	4780062.515123	0.000000
8956	738778.199800	4779893.664441	0.000000
8960	738665.204887	4779823.485557	0.000000
8961	738774.763785	4779860.896487	0.000000
8967	736130.946978	4779696.101263	0.000000
8968	736247.060252	4779705.710208	0.000000
8970	736500.426470	4779724.723036	0.000000
8971	735862.599148	4780070.342170	0.000000
8974	734724.321998	4778727.615921	0.000000
8976	734742.817417	4778831.406062	0.000000
8977	734748.142576	4778863.824141	0.000000
8978	734668.597471	4778883.621988	0.000000
8979	734627.012783	4778753.540520	0.000000
9009	738956.665503	4779268.735322	0.000000
9014	739110.707166	4779227.805352	0.000000
9016	739087.246319	4779186.394761	0.000000
9017	739069.637068	4779156.009152	0.000000
9018	739055.064189	4779125.896962	0.000000
9019	739037.385513	4779070.789873	0.000000
9020	739055.904820	4779021.645646	0.000000
