LAT,LON,HOUSE_ID,ADDRESS,YEAR,LASTUPDATE,SERVICEDATE_START,SERIE,HOUSE_TYPE,CAPFOND,MGMT_COMPANY,MGMT_COMPANY_LINK,AVAR,LEVELS_MAX,LEVELS_MIN,DOORS,ROOM_COUNT,ROOM_COUNT_LIVE,ROOM_COUNT_NONLIVE,AREA,AREA_LIVE,AREA_NONLIVE,AREA_GEN,AREA_LAND,AREA_PARK,CADNO,ENERGY_CLASS,BLAG_PLAYGROUND,BLAG_SPORT,BLAG_OTHER,OTHER,
43.12415,131.878163,8195140,"край. Приморский, г. Владивосток, ул. Западная, д. 27",1960,08.04.2016 в 10:38,01.07.2006,неопределен,Многоквартирный дом,На счете регионального оператора,"ООО ""Жилищные услуги""",http://www.reformagkh.ru/mymanager/profile/7711545/,Нет,5,1,2,26,25,1,2100,1722.2,185.6,179,2500,0,,Не присвоен,Не имеется,Не имеется,Иных элементов благоустройства не имеется,Дополнительной информации нет,
43.12415,131.878163,6545601,"край. Приморский, г. Владивосток, ул. Западная, д. 27, к. 1",1950,22.05.2015 в 20:42,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,1538,1538,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.098205,131.918094,7579793,"край. Приморский, г. Владивосток, ул. Запорожская, д. 2",1975,20.11.2015 в 11:26,01.11.2010,1-515/9ш,Многоквартирный дом,На счете регионального оператора,"ООО  ""Управляющая компания ""Влад-Дом""",http://www.reformagkh.ru/mymanager/profile/6961097/,Нет,5,5,4,64,60,4,3127.43,2189.2,279,0,698,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.098581,131.917483,6690563,"край. Приморский, г. Владивосток, ул. Запорожская, д. 4",1975,20.11.2015 в 11:26,01.10.2008,1-515/9ш,Многоквартирный дом,На счете регионального оператора,"ООО  ""Управляющая компания ""Влад-Дом""",http://www.reformagkh.ru/mymanager/profile/6961097/,Нет,5,5,4,64,60,4,3124.78,2753,280,0,643,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.098732,131.916755,6690564,"край. Приморский, г. Владивосток, ул. Запорожская, д. 6",1975,20.11.2015 в 11:27,01.10.2008,1-515/9ш,Многоквартирный дом,На счете регионального оператора,"ООО  ""Управляющая компания ""Влад-Дом""",http://www.reformagkh.ru/mymanager/profile/6961097/,Нет,5,5,4,64,60,4,3094.54,2701.1,284,0,719,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.109724,131.877463,6957536,"край. Приморский, г. Владивосток, ул. Захарова, д. 5",1968,25.04.2016 в 00:22,01.12.2010,кирпичный,Многоквартирный дом,На счете регионального оператора,"ООО ""УК Фрунзенского района""",http://www.reformagkh.ru/mymanager/profile/6953242/,Нет,5,1,7,109,106,3,6142,5093.5,273.3,1048,5048,Незаполнено,,Не присвоен,Имеется,Не имеется,Не заполнено,Не заполнено,
43.116865,131.934632,6483613,"край. Приморский, г. Владивосток, ул. Зейская, д. 4/2",1993,22.05.2015 в 20:42,01.11.2008,Не заполнено,Многоквартирный дом,Не заполнено,"ООО ""Управляющая компания Ленинского района-1""",http://www.reformagkh.ru/mymanager/profile/8300984/,Нет,9,Не заполнено,1,60,Не заполнено,Не заполнено,3233.33,2391.2,0,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.116865,131.934632,8336894,"край. Приморский, г. Владивосток, ул. Зейская, д. 4/2/0",1993,22.05.2015 в 20:42,01.11.2008,Не заполнено,Многоквартирный дом,Не заполнено,"ООО ""Управляющая компания Ленинского района-1""",http://www.reformagkh.ru/mymanager/profile/8300984/,Нет,1,Не заполнено,6,27,Не заполнено,Не заполнено,2155.53,1734.46,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.116431,131.934119,6483630,"край. Приморский, г. Владивосток, ул. Зейская, д. 12",1995,22.05.2015 в 20:42,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Нет,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,8842.2,8842.2,Незаполнено,Незаполнено,Незаполнено,Незаполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,Не заполнено,
43.087152,131.907251,7579754,"край. Приморский, г. Владивосток, ул. Зои Космодемьянской, д. 2",1936,21.08.2015 в 12:48,01.07.2014,не определен,Многоквартирный дом,На счете регионального оператора,"ООО ""Первомайская управляющая компания - 2""",http://www.reformagkh.ru/mymanager/profile/7579744/,Нет,1,1,1,4,4,0,87,48,39,39,1701,0,,Не заполнено,Не имеется,Не имеется,нет,Не заполнено,
43.087191,131.906757,7579755,"край. Приморский, г. Владивосток, ул. Зои Космодемьянской, д. 4",1936,24.08.2015 в 14:49,01.07.2014,не определен,Многоквартирный дом,На счете регионального оператора,"ООО ""Первомайская управляющая компания - 2""",http://www.reformagkh.ru/mymanager/profile/7579744/,Нет,1,1,1,4,4,0,86,46,40,0,1540,0,,Не присвоен,Не имеется,Не имеется,нет,Не заполнено,
43.087303,131.902202,7579745,"край. Приморский, г. Владивосток, ул. Зои Космодемьянской, д. 5",1953,20.11.2015 в 11:27,01.05.2008,1-510,Многоквартирный дом,На счете регионального оператора,"ООО  ""Управляющая компания ""Влад-Дом""",http://www.reformagkh.ru/mymanager/profile/6961097/,Нет,4,4,3,23,23,0,2261.3,1114.4,276,276,1098,0,,Не присвоен,Не имеется,Не имеется,-,-,
43.087217,131.901358,7579746,"край. Приморский, г. Владивосток, ул. Зои Космодемьянской, д. 7",1953,20.11.2015 в 11:18,01.05.2008,1-510,Многоквартирный дом,На счете регионального оператора,"ООО  ""Управляющая компания ""Влад-Дом""",http://www.reformagkh.ru/mymanager/profile/6961097/,Нет,4,4,3,25,25,0,2405.3,1072.9,313,313,966,0,,Не присвоен,Не имеется,Не имеется,-,-,
