	Unnamed: 0	name	cat	address	emp	vac	lat	lon	district
1113	1113	"Приморский филиал АО ""РОСТА"""	Торговля оптовая фармацевтической продукцией	690034, г Владивосток, ул Воропаева, д. 22	36	0	43.1054569	131.9459017	Ленинский
1114	1114	"Приморский филиал АО ""РТ-Охрана"""	Предоставление консультационных услуг по вопросам безопасности	692335, г Арсеньев, пл Ленина, д. 5	183	4	44.1532427	133.260106	
1115	1115	"Приморский филиал ООО Страховая компания ""ГЕЛИОС"" "	Страхование, кроме страхования жизни	690002, г Владивосток, пр-кт Острякова, д. 24	290	1	43.1338145	131.9001991	Первореченский
1116	1116	"Приморский филиал ПАО ""Ростелеком"""	Деятельность по предоставлению услуг телефонной связи…	"690091, г Владивосток, ул Прапорщика Комарова, д. 36, Собеседование по адресу: ул. Светланская, 57 (ост. ""Лазо"") с предварительной записью по телефону: 2-208-500 доб. 50379 Чистякова Мария Алексеевна"	1314	19	43.1219201	131.8886639	Ленинский
1117	1117	"ПРИМОРСКИЙ ФИЛИАЛ ФГБУ ""МОРСПАССЛУЖБА"""	Деятельность водного транспорта…	690035, г Владивосток, стр Причал 44	171	4	43.1164904	131.8823937	Первомайский
1118	1118	"Приморский филиал ФГБУК ""Государственный академический Мариинский театр"""	Деятельность в области исполнительских искусств	690012, г Владивосток, ул Фастовская, д. 20, офис 419,420	620	2	43.100422	131.8985809	Первомайский
1119	1119	Приморское отделение № 8635 ПАО СБЕРБАНК 	Денежное посредничество прочее	690091, г Владивосток, ул Фонтанная, д. 18, предварительно обращаться по телефону	1971	15	43.1203079	131.8829865	Фрунзенский
1120	1120	"Приморское региональное отделение партии ""Единая Россия"""	Деятельность политических организаций	690001, г Владивосток, ул Светланская, д. 89	54	1	43.1160402	131.9049799	Ленинский
1121	1121	"ПРИМОРСКОЕ СПОРТОБЩЕСТВО ""ДИНАМО"""	Деятельность в области спорта прочая…	690091, г Владивосток, ул Адмирала Фокина, д. 1	38	0	43.1194653	131.8797225	
1122	1122	ПРИМОРСКОЕ ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ РОСРЫБОЛОВСТВА	Деятельность полномочных представителей Президента Российской Федерации в регионах Российской Федерации и территориальных органов федеральных органов исполнительной власти в субъектах Российской Федерации (республиках, краях, областях)	690091, г Владивосток, ул Петра Великого, д. 2	151	6	43.113094	131.8927595	Ленинский
1123	1123	ПРИМОРСКСТАТ	Управление деятельностью в области статистики…	690091, г Владивосток, ул Фонтанная, д. 57	279	1	43.1197059	131.8899016	Ленинский
1124	1124	"ПРОО ""Дружба народов Средней Азии"""	Строительство жилых и нежилых зданий	690106, г Владивосток, пр-кт Красного Знамени, д. 10, офис 617	56	0	43.1290083	131.8900767	
1125	1125	"ПУ №4/3 ЖКС №4 Филиала ФГБУ ""ЦЖКУ"" МО РФ по ВВО"	Деятельность, связанная с обеспечением военной безопасности	690074, г Владивосток, ул Снеговая, д. 39	100	8	43.1373497	131.9670799	Первореченский
1126	1126	ПУ ФСБ России по Приморскому краю	Деятельность по обеспечению общественного порядка и безопасности…	690091, г Владивосток, ул Светланская, д. 67	93	11	43.1142243	131.8979889	Ленинский
1127	1127	Пятый арбитражный апелляционный суд	Деятельность арбитражных судов субъектов Российской Федерации	690001, г Владивосток, ул Светланская, д. 115	99	0	43.1145491	131.9102287	Ленинский
1128	1128	РГИА ДВ	Деятельность библиотек, архивов, музеев и прочих объектов культуры	690091, г Владивосток, ул Алеутская, д. 10, корп. А	35	2	43.113476	131.88225	Фрунзенский
1129	1129	"РК ""Огни Востока"""	Рыболовство морское…	690012, г Владивосток, ул Херсонская, д. 5	16	1	43.0938115	131.8944635	Первомайский
1130	1130	"Рощинский филиал КГКУ ""Приморское лесничество"""	Лесоводство и прочая лесохозяйственная деятельность	692180, р-н Красноармейский, с Рощино, ул Ленинская, д. 50	40	5	45.8986811	134.8884702	
1131	1131	"САНАТОРИЙ"" САХАРНЫЙ КЛЮЧ"" ПАО ""ПРИМОРАВТОТРАНС""   "	Деятельность санаторно-курортных организаций	690024, г Владивосток, ул Сахарный Ключ, д. 4	76	0	43.2318896	132.0325692	Советский
1132	1132	"Сергеевский филиал КГКУ ""Приморское лесничество"""	Лесоводство и прочая лесохозяйственная деятельность	692977, р-н Партизанский, с Сергеевка, ул.Л.Коробкова 1	49	1	43.3401396	133.3630286	
1133	1133	"Сибирский филиал ОАО ""АБ ""ПУШКИНО"""	Денежное посредничество прочее	690002, г Владивосток, пр-кт Океанский, д. 88, корп. а, офис 301	44	0	43.1325974	131.899415	Фрунзенский
1134	1134	СЛУЖБА 516 ООО	Деятельность по созданию и использованию баз данных и информационных ресурсов…	690065, г Владивосток, ул Стрельникова, д. 3, офис 2, этаж мансарда;	36	0	43.0963093	131.8627024	Фрунзенский
1135	1135	Служба в городе Уссурийске ПУ ФСБ России по Приморскому краю	Деятельность по обеспечению общественного порядка и безопасности	692519, г Уссурийск, ул Чичерина, д. 129	179	4	43.7928303	131.9642256	
1136	1136	"Союз ""Приморская торгово-промышленная палата"""	Судебно-экспертная деятельность…	690091, г Владивосток, пр-кт Океанский, д. 13, корп. А	41	1	43.1186184	131.8863728	Фрунзенский
1137	1137	Спасские ворота-М ф-л Вл-кий страховая группа	Страхование медицинское	690091, г Владивосток, ул Пологая, д. 66	57	1	43.120193	131.89024	
1138	1138	"Спасский филиал КГБПОУ ""ВБМК"""	Образование профессиональное среднее	692211, р-н Спасский, с Спасское, пер Студенческий, д. 31	55	0	44.6127501	132.8013577	
1139	1139	"Спасский филиал КГКУ ""Приморское лесничество"""	Лесоводство и прочая лесохозяйственная деятельность…	692233, р-н Спасский, с Лётно-Хвалынское, ул Хабаровская, д. 23	29	4	44.6000409	132.891392	
1140	1140	"Спасский филиал КГУП ""Примтеплоэнерго"" "	Распределение пара и горячей воды (тепловой энергии)	692243, г Спасск-Дальний, ул Заводская, д. 17	933	13	44.611406	132.834878	
1141	1141	СЮРВЕЙЕР-ПАСИФИК ООО	Транспортная обработка грузов…	690012, г Владивосток, ул Калинина, д. 4, корп. А	51	2	43.103344	131.92618	Первомайский
1142	1142	ТИГ ДВО РАН	Научные исследования и разработки в области общественных и гуманитарных наук	690041, г Владивосток, ул Радио, д. 7	156	0	43.1975394	131.9263048	Советский
1143	1143	Тихоокеанский институт биоорганической химии ДВО РАН ФГБУН	Научные исследования и разработки в области естественных и технических наук прочие	690022, г Владивосток, пр-кт 100 лет Владивостоку, д. 159	311	0	43.192137	131.920708	Советский
1144	1144	Тихоокеанский флотский военный суд	Деятельность военных судов	690091, г Владивосток, ул Светланская, д. 55	0	1	43.1142906	131.8942554	Ленинский
1145	1145	ТИХООКЕАНСКОЕ ВЫСШЕЕ ВОЕННО-МОРСКОЕ УЧИЛИЩЕ ИЛИ ТОВВМУ	Образование высшее…	690062, г Владивосток, пер Камский, д. 6	447	9	43.1412391	131.9115291	Первореченский
1146	1146	ТИХООКЕАНСКОЕ МОРСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ПРИРОДОПОЛЬЗОВАНИЯ	Деятельность органов государственного управления и местного самоуправления по вопросам общего характера	690091, г Владивосток, ул Адмирала Фокина, д. 24	64	0	43.116576	131.8866511	
1147	1147	ТУ Росимущества в Приморском крае	Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации	690091, г Владивосток, ул Пологая, д. 21, офис 410	45	0	43.1222536	131.8819659	
1148	1148	ТХ Сумотори ООО	Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами	690106, г Владивосток, ул Нерчинская, д. 10, офис 208а	77	0	43.1235214	131.8948989	Ленинский
1149	1149	УАС АДМИНИСТРАЦИИ ГОРОДА ВЛАДИВОСТОКА	Деятельность органов местного самоуправления муниципальных районов	690091, г Владивосток, ул Западная, д. 15	21	0	43.1226915	131.8778606	Фрунзенский
1150	1150	"УВО по городу Владивостоку - филиал ФГКУ ""УВО ВНГ России по Приморскому краю"""	Деятельность по обеспечению общественного порядка и безопасности	г Владивосток, ул Комсомольская, д. 9, Предварительно созваниваться по телефону	390	12	43.1310566	131.8904935	Фрунзенский
1151	1151	УГАН НОТБ ДФО РОСТРАНСНАДЗОРА	Деятельность территориальных органов федеральных органов исполнительной власти в городах и районах субъектов Российской Федерации	690068, г Владивосток, ул Кирова, д. 23, корп. 309	150	0	43.1744731	131.9096691	Советский
1152	1152	УМВД России по г. Владивостоку	Деятельность по обеспечению общественного порядка и безопасности	690088, г Владивосток, ш Военное, д. 24	3022	4	43.1314095	131.9197629	Первореченский
1153	1153	УМВД России по Приморскому краю	Деятельность по обеспечению общественного порядка и безопасности	690091, г Владивосток, ул Алеутская, д. 44	1681	26	43.1209056	131.884263	Фрунзенский
1154	1154	УНИФ ДВО РАН	Деятельность морского пассажирского транспорта…	690091, г Владивосток, ул Суханова, д. 7	74	0	43.1174716	131.8948792	Ленинский
1155	1155	Управление дорог и благоустройства администрации г.Владивостока	Деятельность органов местного самоуправления муниципальных районов	690091, г Владивосток, пр-кт Океанский, д. 20	67	0	43.1194628	131.8875793	Ленинский
1156	1156	Управление культуры администрации г.Владивостока	Деятельность органов местного самоуправления муниципальных районов	690091, г Владивосток, ул Адмирала Фокина, д. 25	21	0	43.1170486	131.8854237	
1157	1157	УПРАВЛЕНИЕ МУНИЦИПАЛЬНОЙ СОБСТВЕННОСТИ Г.ВЛАДИВОСТОКА	Деятельность органов местного самоуправления муниципальных районов	690091, г Владивосток, ул Западная, д. 15	109	0	43.1226915	131.8778606	Фрунзенский
1158	1158	"Управление по Дальневосточному Федеральному округу центра охраны объектов промышленности (филиал) ФГУП ""ОХРАНА"" Росгвардии"	Деятельность частных охранных служб	690002, г Владивосток, пр-кт Партизанский, д. 52	725	2	43.1285517	131.9061362	Первореченский
1159	1159	Управление по делам гражданской обороны и чрезвычайным ситуациям администрации города Владивостока	Деятельность по обеспечению безопасности в чрезвычайных ситуациях; деятельность по обеспечению безопасности в области использования атомной энергии	690091, г Владивосток, ул Пологая, д. 24	2	0	43.1218905	131.8816301	
1160	1160	Управление по исполнению программ по поддержке населения администрации города Владивостока	Деятельность органов местного самоуправления по управлению вопросами общего характера	690062, г Владивосток, ул Ильичева, д. 15	13	0	43.1496716	131.9106742	Первореченский
1161	1161	Управление по работе с муниципальными учреждениями образования администрации города Владивостока	Деятельность органов местного самоуправления муниципальных районов	690091, г Владивосток, ул Адмирала Фокина, д. 11	51	0	43.1178054	131.8824176	
1162	1162	УПРАВЛЕНИЕ РОСГВАРДИИ ПО ПРИМОРСКОМУ КРАЮ	Деятельность полномочных представителей Президента Российской Федерации в регионах Российской Федерации и территориальных органов федеральных органов исполнительной власти в субъектах Российской Федерации (республиках, краях, областях)…	690089, г Владивосток, ул Днепровская, д. 19	777	11	43.1519319	131.9339323	Первореченский
1163	1163	Управление Роскомнадзора по Приморскому краю	Деятельность территориальных органов федеральных органов исполнительной власти в городах и районах субъектов Российской Федерации	690041, г Владивосток, ул Беломорская, д. 18	51	0	43.1980017	131.9273803	Советский
1164	1164	Управление Роспотребнадзора по Приморскому краю	Деятельность органов государственной власти по управлению вопросами общего характера, кроме судебной власти, субъектов Российской Федерации	690087, г Владивосток, ул Сельская, д. 3	225	0	43.130647	131.9408164	Первореченский
1165	1165	Управление Росреестра по Приморскому краю	Деятельность полномочных представителей Президента Российской Федерации в регионах Российской Федерации и территориальных органов федеральных органов исполнительной власти в субъектах Российской Федерации (республиках, краях, областях)	690091, г Владивосток, ул Посьетская, д. 48	319	16	43.1162986	131.8811397	Фрунзенский
1166	1166	Управление россельхознадзора по Приморскому краю и Сахалинской области	Деятельность органов государственного управления и местного самоуправления по вопросам общего и социально-экономического характера	690034, г Владивосток, ул Воропаева, д. 33	351	0	43.1036415	131.950562	Ленинский
1167	1167	Управление содержания жилищного фонда администрации города Владивостока	Деятельность органов местного самоуправления муниципальных районов	690062, г Владивосток, ул Ильичева, д. 15	57	0	43.1496716	131.9106742	Первореченский
1168	1168	УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В ПРИМОРСКОМ КРАЕ	Деятельность федеральных судов…	690091, г Владивосток, пр-кт Океанский, д. 30	42	7	43.1213056	131.8877853	Ленинский
1169	1169	Управление финансов администрации города Владивостока	Деятельность органов местного самоуправления муниципальных районов…	690091, г Владивосток, пр-кт Океанский, д. 20	97	0	43.1194628	131.8875793	Ленинский
1170	1170	Управление ФСКН России по Приморскому краю	Деятельность по обеспечению общественного порядка и безопасности	690002, г Владивосток, ул Мельниковская, д. 103	394	0	43.1345193	131.9074169	Первореченский
1171	1171	УПФР В Г.ВЛАДИВОСТОКЕ ПРИМОРСКОГО КРАЯ (МЕЖРАЙОННОЕ)	Деятельность в области обязательного социального обеспечения	690091, г Владивосток, ул Светланская, д. 51, корп. А	77	3	43.1151794	131.8936892	Ленинский
1172	1172	УПФР по Первомайскому району г.Владивостока Приморского края	Деятельность в области обязательного социального обеспечения	690012, г Владивосток, ул Калинина, д. 241, корп. А, Собеседование по предварительной записи по телефону	71	0	43.0920633	131.8911079	Первомайский
1173	1173	УПФР по Первореченскому району г. Владивостока Приморского края	Деятельность в области обязательного социального обеспечения	690062, г Владивосток, ул Ильичева, д. 15	84	0	43.1496716	131.9106742	Первореченский
1174	1174	УПФР по Советскому району г.Владивостока Приморского края	Деятельность в области обязательного социального обеспечения	690068, г Владивосток, ул Кирова, д. 23	65	0	43.1744731	131.9096691	Советский
1175	1175	УПФР по Фрунзенскому району г. Владивостока Приморского края	Деятельность в области обязательного социального обеспечения	690106, г Владивосток, пр-кт Партизанский, д. 44	61	0	43.127413	131.902562	Ленинский
1176	1176	"Уссурийский филиал КГКУ ""Приморское лесничество"""	Лесоводство и прочая лесохозяйственная деятельность	692502, г Уссурийск, ул Заречная, д. 16	42	8	43.7756186	131.982461	
1177	1177	УФК по Приморскому краю	Деятельность органов государственного управления и местного самоуправления по вопросам общего и социально-экономического характера	690091, г Владивосток, ул Светланская, д. 69	591	0	43.1144301	131.8989103	Ленинский
1178	1178	УФСБ России по Приморскому краю	Деятельность по обеспечению общественного порядка и безопасности	690091, г Владивосток, ул Алеутская, д. 46, предварительно обращаться по телефону	80	19	43.1222219	131.8849261	Фрунзенский
1179	1179	УФССП России по Приморскому краю	Деятельность полномочных представителей Президента Российской Федерации в регионах Российской Федерации и территориальных органов федеральных органов исполнительной власти в субъектах Российской Федерации (республиках, краях, областях)	690091, г Владивосток, ул Светланская, д. 12, прием граждан на собеседование с 09.00 до 12.00 час.	1050	19	43.1165387	131.8803568	Фрунзенский
1180	1180	"ФБЛПУ ""Санаторий-профилакторий ""Золотой берег"" ФНС России"""	Деятельность санаторно-курортных организаций	690911, г Владивосток, снт Лазурное снт, бухта Лазурная	60	8	43.1164904	131.8823937	Советский
1181	1181	ФБУ - ВОЙСКОВАЯ ЧАСТЬ 90722	Деятельность, связанная с обеспечением военной безопасности	690091, г Владивосток, ул Корабельная Набережная, д. 15, корп. а	1180	0	43.112957	131.89357	Ленинский
1182	1182	"ФБУ ""Приморский ЦСМ"""	Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции	690091, г Владивосток, ул Прапорщика Комарова, д. 54	108	2	43.1201642	131.8934501	Ленинский
1183	1183	"ФБУ ""Центр лабораторного анализа и тех.измерений по ПК ДВФО"""	Деятельность по обработке и предоставлению гидрометеорологической информации органам государственной власти и населению	692525, г Уссурийск, ул Пионерская, д. 19	68	0	43.8109561	131.9421323	
1184	1184	ФБУ Приморская ЛСЭ Минюста России	Деятельность в области юстиции и правосудия	690033, г Владивосток, ул Иртышская, д. 2, корп. А	33	0	43.1600769	131.9135235	Первореченский
1185	1185	"ФБУЗ ""Центр гигиены и эпидемиологии в Приморском крае (гДальнегорск)"	Деятельность организаций санитарно-эпидемиологической службы	692446, г Дальнегорск, ул Инженерная, д. 8	50	0	44.5605986	135.5822449	
1186	1186	"ФБУЗ ""Центр гигиены и эпидемиологии в Приморском крае"""	Деятельность организаций санитарно-эпидемиологической службы	690091, г Владивосток, ул Уткинская, д. 36	634	6	43.1220393	131.891813	Ленинский
1187	1187	"ФГАОУ ВО ""Дальневосточный федеральный университет"""	Образование высшее…	690922, г Владивосток, остров Русский, п Аякс, д. 10, корп. в, офис 711	5625	7	43.039662	131.890964	
1188	1188	"ФГБДОУ ""Центр развития ребенка - Детский сад № 188"""	Образование дошкольное	690022, г Владивосток, ул Чапаева, д. 26	53	0	43.183779	131.9140438	Советский
1189	1189	"ФГБОУ ВДЦ ""Океан"""	Образование дополнительное детей и взрослых…	690108, г Владивосток, ул Артековская, д. 10	878	35	43.2068877	132.1517276	Советский
1190	1190	"ФГБОУ ВО ""ВГУЭС"""	Образование высшее…	690014, г Владивосток, ул Гоголя, д. 41, офис 1339	1204	3	43.1255093	131.9053006	Ленинский
1191	1191	"ФГБОУ ВО ""Дальрыбвтуз"""	Образование высшее…	690087, г Владивосток, ул Луговая, д. 52, корп. Б	768	10	43.1290352	131.9425112	
1192	1192	ФГБОУ ВО ТГМУ Минздрава России	Образование высшее	690002, г Владивосток, пр-кт Острякова, д. 2	621	8	43.1291158	131.9024413	Первореченский
1193	1193	"ФГБУ ""АМП Приморского края и Восточной Арктики"""	Деятельность морского пассажирского транспорта	690990, г Владивосток, ул Нижнепортовая, д. 3	397	0	43.1088042	131.8814937	Фрунзенский
1194	1194	"ФГБУ ""ДАЛЬНЕВОСТОЧНЫЙ ЭО АСР"""	Деятельность вспомогательная, связанная с морским транспортом	690001, г Владивосток, ул Светланская, д. 165, офис 2-11	245	0	43.112686	131.92219	Ленинский
1195	1195	"ФГБУ ""ДВНИГМИ"""	Научные исследования и разработки в области естественных и технических наук прочие	690091, г Владивосток, ул Фонтанная, д. 24	245	1	43.1199521	131.8848352	Фрунзенский
1196	1196	"ФГБУ ""ДРАМАТИЧЕСКИЙ ТЕАТР ТОФ"" МИНОБОРОНЫ РОССИИ"	Деятельность в области исполнительских искусств	690090, г Владивосток, ул Светланская, д. 48	45	0	43.1146013	131.8906629	Ленинский
1197	1197	"ФГБУ ""Земля леопарда"""	Научные исследования и разработки в области естественных и технических наук прочие	692710, р-н Хасанский, пгт Приморский, ул Заповедная, д. 10	106	2	43.1038012	131.5954593	
1198	1198	"ФГБУ ""Приморское управление по гидрометеорологии и мониторингу окружающей среды"" (ФГБУ ""Приморское УГМС"")"	Работы полевые и изыскания в области гидрометеорологии и смежных с ней областях, экспедиционные обследования объектов окружающей среды с целью оценки уровней загрязнения	690091, г Владивосток, ул Мордовцева, д. 3	482	10	43.1196992	131.8844322	Фрунзенский
1199	1199	"ФГБУ ""ТОТЕХМОРДИРЕКЦИЯ"""	Деятельность вспомогательная, связанная с морским транспортом, прочая, не включенная в другие группировки…	690003, г Владивосток, ул Станюковича, д. 52, офис 7	40	0	43.1049402	131.8696379	Фрунзенский
1200	1200	"ФГБУ ""Управление ""Приммелиоводхоз"""	Предоставление услуг в области растениеводства	690091, г Владивосток, ул Прапорщика Комарова, д. 21	45	0	43.122024	131.888647	Ленинский
1201	1201	"ФГБУ ""ЦЖКУ"" МИНОБОРОНЫ РОССИИ"	Деятельность, связанная с обеспечением военной безопасности…	690091, г Владивосток, ул Лазо, д. 3, Запись на собеседование по предварительной записи по телефону.	75	2	43.1149607	131.8945284	Ленинский
1202	1202	ФГБУ НО ЦНБ ДВО РАН	Деятельность библиотек, архивов, музеев и прочих объектов культуры	690022, г Владивосток, пр-кт 100 лет Владивостоку, д. 159	42	2	43.192137	131.920708	Советский
1203	1203	"ФГБУ ПОО ""ПГУОР"""	Образование профессиональное среднее	690062, г Владивосток, пр-кт 100-летия Владивостока, д. 9	96	1	43.1449851	131.9055523	Первореченский
1204	1204	ФГБУЗ ДВОМЦ ФМБА России	Деятельность больничных организаций	690022, г Владивосток, пр-кт 100 лет Владивостоку, д. 161	585	8	43.1949012	131.9236021	Советский
1205	1205	ФГБУН ИИАЭ ДВО РАН	Научные исследования и разработки в области общественных и гуманитарных наук	690001, г Владивосток, ул Пушкинская, д. 89	128	0	43.11479	131.9128838	Ленинский
1206	1206	"ФГКОУ ""НАХИМОВСКОЕ ВМУ МО РФ"", ВЛАДИВОСТОКСКОЕ ПРЕЗИДЕНСКОЕ КАДЕТСКОЕ УЧИЛИЩЕ"	Образование основное общее	690062, г Владивосток, пер Камский, д. 6	245	1	43.1412391	131.9115291	Первореченский
1207	1207	"ФГКУ ""1477 ВМКГ"" Минобороны России"	Деятельность больничных организаций	690005, г Владивосток, ул Ивановская, д. 4	1101	78	43.1112193	131.9288605	Ленинский
1208	1208	"ФГКУ ""2 отряд ФПС по Приморскому краю"""	Деятельность по обеспечению пожарной безопасности	690001, г Владивосток, ул Дальзаводская, д. 31	856	4	43.1121999	131.9160191	Ленинский
1209	1209	"ФГКУ ""7 ОАО"""	Деятельность по обеспечению общественного порядка и безопасности	690025, г Владивосток, ул Свердлова, д. 30	40	3	43.2710515	132.0410897	Советский
1210	1210	"ФГКУ ""Дальневосточный региональный поисково-спасательный отряд МЧС России"""	Деятельность по обеспечению пожарной безопасности	692919, г Находка, ул Набережная, д. 7	61	1	42.8385738	132.9287579	
1211	1211	"ФГКУ ""Санаторно-курортный комплекс ""Дальневосточный"" МО РФ"	Деятельность санаторно-курортных организаций	690024, г Владивосток, ул Маковского, д. 85	1316	16	43.2272244	131.9872289	Советский
1212	1212	"ФГКУ ""СПСЧ ФПС ПО ПРИМОРСКОМУ КРАЮ"""	Деятельность по обеспечению пожарной безопасности	690022, г Владивосток, остров Русский, п. Поспелово, д. 40, д. 1	116	3	43.05932	131.88461	
1213	1213	"ФГКУ ""УВО ВНГ России по Приморскому краю"""	Деятельность по обеспечению общественного порядка и безопасности	690002, г Владивосток, ул Комсомольская, д. 9	77	9	43.1310566	131.8904935	Фрунзенский
1214	1214	"ФГКУ комбинат ""Восток"" Росрезерва"	Деятельность по складированию и хранению	690024, г Владивосток, ул Маковского, д. 187	100	10	43.2348642	132.0204504	Советский
1215	1215	"ФГКУЗ ""САНАТОРИЙ ""МАНЧЖУР""ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ"""	Деятельность санаторно-курортных организаций	690108, г Владивосток, ул Якорная бухта, д. 3	125	2	43.2361273	132.2274099	Советский
1216	1216	"ФГП ""Ведомственная охрана железнодорожного транспорта Российской Федерации"" (ФГП ВО ЖДТ России)"	Предоставление консультационных услуг по вопросам безопасности	690088, г Владивосток, ул Военное шоссе, д. 13	1427	22	43.1323135	131.9200756	Первореченский
1217	1217	"ФГУП ""Амурское"" ФСИН России"	Производство продуктов мукомольной и крупяной промышленности…	"690105, г Владивосток, ул Арсенальная, д. 15, ""Магазин"""	282	0	43.1770708	131.9227375	Советский
1218	1218	"ФГУП ""ГВСУ № 6"""	Строительство жилых и нежилых зданий…	690080, г Владивосток, ул Басаргина, д. 30, 8(423)278-82-24 Анастасия Сергеевна	1524	0	43.0756561	131.954693	Первомайский
1219	1219	"ФГУП ""Дирекция по строительству в Дальневосточном федеральном округе"" Управления делами Президента Российской Федерации"	Подготовка строительной площадки	690091, г Владивосток, ул Светланская, д. 8, офис 29	238	0	43.1169244	131.8790371	Фрунзенский
1220	1220	"ФГУП ""Котельная с тепловыми сетями ДВО РАН"""	Производство пара и горячей воды (тепловой энергии) котельными	690022, г Владивосток, пр-кт 100 лет Владивостоку, д. 159	80	0	43.192137	131.920708	Советский
1221	1221	"ФГУП ""УВО Минтранса России"""	Деятельность по обеспечению общественного порядка и безопасности…	690065, г Владивосток, ул Стрельникова, д. 9	1426	3	43.0974654	131.8653644	Фрунзенский
1222	1222	"ФГУП ""УПРАВЛЕНИЕ ТОРГОВЛИ ГУФСИН"""	Торговля оптовая пищевыми продуктами, напитками и табачными изделиями	690106, г Владивосток, пр-кт Партизанский, д. 28Б, Магазин при ФКУ СИЗО-1 Предварительная запись на собеседование	182	0	43.12618	131.89874	Ленинский
1223	1223	ФГУП УС-25 ФСИН России	Строительство жилых и нежилых зданий	690105, г Владивосток, ул Арсенальная, д. 15	96	0	43.1770708	131.9227375	Советский
1224	1224	ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ВСЕРОССИЙСКИЙ ИНСТИТУТ ГЕНЕТИЧЕСКИХ РЕСУРСОВ РАСТЕНИЙ ИМЕНИ Н.И. ВАВИЛОВА (ФИЛИАЛ ДАЛЬНЕВОСТОЧНАЯ ОС ВИР)	Научные исследования и разработки в области естественных и технических наук…	690024, г Владивосток, ул Вавилова, д. 9	50	8	43.2461154	132.0648562	Советский
1225	1225	"Филиал - 22 отряд ФКУ ""ГУ ""ВО Минфина России"""	Предоставление консультационных услуг по вопросам безопасности	690001, г Владивосток, ул Светланская, д. 165	209	0	43.112686	131.92219	Ленинский
1226	1226	"ФИЛИАЛ ""ГОРНЫЙ"" АО ""ПРИМАВТОДОР"""	Строительство автомобильных дорог и автомагистралей	690910, г Владивосток, п Трудовое, ул Порт-Артурская, д. 24	96	0	43.3053702	132.0764112	
1227	1227	"Филиал ""Дальневосточный"" АО ""БАНК ИНТЕЗА"" в г. Владивостоке"	Денежное посредничество прочее	690001, г Владивосток, ул Дальзаводская, д. 1	1174	0	43.1135306	131.9109575	Ленинский
1228	1228	"ФИЛИАЛ ""ДОМ ОТДЫХА ""СОКОЛ"" ФГКУ ""САНАТОРНО-КУРОРТНЫЙ КОМПЛЕКС ""ДАЛЬНЕВОСТОЧНЫЙ"" МО РФ"	Деятельность санаторно-курортных организаций	690025, г Владивосток, ул Есенина, д. 77	31	0	43.2542617	132.0107806	Советский
1229	1229	"Филиал ""Надеждинский"" АО ""Примавтодор"""	Строительство мостов и тоннелей	692481, р-н Надеждинский, с Вольно-Надеждинское, ул Р.Дрегиса, д. 9	204	9	43.3767314	131.996809	
1230	1230	"Филиал ""Никольский"" АО Примавтодор"""	Строительство автомобильных дорог и автомагистралей	692519, г Уссурийск, ул Кузнечная, д. 72	108	0	43.7993264	131.9630156	
1231	1231	"Филиал ""Партизанский"" АО ""Примавтодор"""	Строительство мостов и тоннелей	692976, р-н Партизанский, с Новицкое, Лесная 12	250	6	43.05436	133.179867	
1232	1232	"Филиал ""Пограничный"" АО ""Примавтодор"""	Строительство автомобильных дорог и автомагистралей	692582, р-н Пограничный, пгт Пограничный, ул К.Маркса, д. 78	198	0	44.4222914	131.3919967	
1233	1233	"Филиал ""Пожарский"" АО ""Примавтодор"""	Строительство автомобильных дорог и автомагистралей	692001, р-н Пожарский, пгт Лучегорск, ул.Проезд Геологов, д.2	275	2	46.446851	134.288191	
1234	1234	"ФИЛИАЛ ""ПРИМОРСКИЙ"" АО ""ОБОРОНЭНЕРГО"""	Передача электроэнергии и технологическое присоединение к распределительным электросетям	690066, г Владивосток, ул Тобольская, д. 23	510	10	43.1232881	131.9296199	Ленинский
1235	1235	"Филиал ""Северный"" АО ""Примавтодор"""	Строительство автомобильных дорог и автомагистралей	692410, р-н Кавалеровский, пгт Кавалерово, ул Первомайская, д. 154	342	6	44.252666	135.06837	
1236	1236	"ФИЛИАЛ ""УПРАВЛЕНИЕ МЕХАНИЗАЦИИ И АВТОТРАНСПОРТА  № 727"" ФГУП ""ГВСУ № 6"""	Строительство жилых и нежилых зданий…	690080, г Владивосток, ул Басаргина, д. 30	60	0	43.0756561	131.954693	Первомайский
1237	1237	"Филиал ""Хабаровский"" АО ""Альфа-Банк"""	Денежное посредничество прочее	690091, г Владивосток, ул Семеновская, д. 26, Обязательна запись на собеседование по средством телефонного звонка (наличие пропускной системы).	186	1	43.1179281	131.8856016	
